sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
d dreifußig Jambus $ wenn er ganz rein halten sein $ haben eine sanft Charakter $ er bezeichnen eine nicht weitgreifend Strebe $ die sich rasch beruhigen $	20	0	weitgreifend	Der dreifüßige Jambus , wenn er ganz rein gehalten ist , hat einen sanften Charakter ; er bezeichnet ein nicht weitgreifendes Streben , das sich rasch beruhigt :	gottschall_poetik_1858-3415-20
am OberRhein $ am Fuß d Alpe in d Schweiz und in Schwabe berühren sich d fränkisch und italienisch Stadteleben mit d deutsch auf d groß Handelsweg und in d Handelsstadt $ jedoch sein d italienisch Einfluß nicht tief- und nicht weitgreifend $ obwohl sie sich in einzeln Zug nicht bloß in d Stadtrechte d Schweiz $ sondern bis nach Böhme und Schlesien bemerkbar machen $	41	0	weitgreifend	Am Oberrhein , am Fusse der Alpen in der Schweiz und in Schwaben berühren sich das fränkische und italienische Städteleben mit dem deutschen auf den grossen Handelswegen und in den Handelsstädten , jedoch sind die italienischen Einflüsse nicht tief- und nicht weitgreifend , obwohl sie sich in einzelnen Zügen nicht blos in den Stadtrechten der Schweiz , sondern bis nach Böhmen und Schlesien bemerklich machen .	schauberg_freimaurerei03_1863-3549-41
daß d Universität Halle niederwerfen bleiben $ sein vielleicht für keine Mensch eine so groß Verlust $ als eben für ich $ dort haben sich ich in geordnet maßvoll Lebenshaltung und richtig umschränken Bahn alle vereinen $ die ich bedürfen $ und die ich nun in d groß Weltwirrnis mit weitgreifend und eifrig geschäftig Mühe doch nur vergebens wieder zusammenzufassen trachten $	50	0	weitgreifend	Daß die Univerſitaͤt Halle niedergeworfen blieb , war vielleicht fuͤr keinen Menſchen ein ſo großer Verluſt , als eben fuͤr mich ; dort haͤtte ſich mir in geordneter maßvoller Lebenshaltung und richtig umſchraͤnkter Bahn alles vereint , deſſen ich bedurfte , und das ich nun in dem großen Weltwirrniß mit weitgreifenden und eifrig geſchaͤftigen Muͤhen doch nur vergebens wieder zuſammenzufaſſen trachtete .	varnhagen_denkwuerdigkeiten03_1838-301-50
sie werden d Wichtigkeit und d weitgreifend diese Idee $ so wie ihr Verhältnis zur Geschichte d O. einsehen $ und mit ich glauben $ daß sie d vorzüglich Schmuck d Eleusinien sein $ eben so wissen sie $ daß d an irgend eine Ort $ als Verfasser dieselbe angegeben Br. Fessler $ weder Verfasser noch Bearbeiter dieselbe sein $ und daß sonach alle $ was man aus sie für d System diese Br. haben folgern wollen $ keine Grund haben $ $	6	0	weitgreifend	Sie werden die Wichtigkeit und das Weitgreifende dieſer Ideen , ſo wie ihr Verhaͤltniß zur Geſchichte des O. einſehen , und mit mir glauben , daß ſie der vorzuͤglichſte Schmuck der Eleuſinien ſind ; eben ſo wiſſen Sie , daß der an irgend einem Orte , als Verfaſſer derſelben angegebene Br. Feßler , weder Verfaſſer noch Bearbeiter derſelben iſt , und daß ſonach alles , was man aus ihnen fuͤr das Syſtem dieſes Br. hat folgern wollen , keinen Grund hat . —	fessler_eleusinien02_1803-37-6
nur hierdurch erst können d erziehungs- und Unterrichtswesen sich aus haltlos $ unreif und wegen d weitgreifend Folge gefährlich Empirie herausarbeiten und zu eine exakt Erziehungswissenschaft erheben $ die d Menschenleben fort und fort wahrhaft segensvoll gestalten $	16	0	weitgreifend	Nur hierdurch erst kann das Erziehungs- und Unterrichtswesen sich aus haltloser , unreifer und wegen der weitgreifenden Folgen gefährlicher Empirie herausarbeiten und zu einer exacten Erziehungswissenschaft erheben , die das Menschenleben fort und fort wahrhaft segensvoll gestaltet .	schreber_kallipaedie_1858-3150-16
d Roman $ wiewohl er d groß Lebensäußerung weitgreifend Tat nicht oder nur als Hintergrund in sich aufnehmen $ geben doch in seine wahr Gestalt ebenfalls eine umfaßend Bild d Gesellschaft $ Nation $ Zeit $	8	0	weitgreifend	Der Roman , wiewohl er die großen Lebensäußerungen weitgreifender That nicht oder nur als Hintergrund in sich aufnimmt , gibt doch in seiner wahren Gestalt ebenfalls ein umfassendes Bild der Gesellschaft , Nation , Zeit .	vischer_poetik_1857-1652-8
in Bezug auf d im Inland begehen Handlung stellen d Reichsgesetzgebung im allgemein inländisch und ausländisch Rechtsgut unter d gleich strafrechtlich Schutz $ eine allerdings weitgreifend Ausnahme machen d gegen Bestand $ Organ und Funktion d Staatsgewalt gerichtet Delikt $ die nur $ wenn d inländisch Staatsgewalt angreifend $ überhaupt mit Strafe oder doch mit d voll Strafe bedrohen sein $	25	0	weitgreifend	In Bezug auf die im Inlande begangenen Handlungen ſtellt die Reichsgeſetzgebung im Allgemeinen inländiſche und ausländiſche Rechtsgüter unter den gleichen ſtrafrechtlichen Schutz ; eine allerdings weitgreifende Ausnahme machen die gegen Beſtand , Organe und Funktion der Staatsgewalt gerichteten Delikte , die nur , wenn die inländiſche Staatsgewalt angreifend , überhaupt mit Strafe oder doch mit der vollen Strafe bedroht ſind .	liszt_reichsstrafrecht_1881-1407-25
sie erheben sich sogar zu d Idee d Humanität $ als d groß Aufgabe ihr Politik und fassen d Welt als eine Ganze in weitgreifend Gedanke zusammen $	24	0	weitgreifend	Sie erhoben ſich ſogar zu der Idee der Humanität , als der großen Aufgabe ihrer Politik und faßten die Welt als Ein Ganzes in weitgreifendem Gedanken zuſammen .	bluntschli_voelkerrecht_1868-344-24
während d Vorstellung d früh gesterben Kind sich sehr bald ihr allgemein Gleichgewicht nähern $ und wahrend d Gedanke d in seine Gewissen ruhig $ in seine Handeln und Wunsch einfach Mann keine groß Umwälzung fähig sein $ können dagegen keine unruhig $ weitgreifend $ von d Welt gefesselt $ und plötzlich dieselbe entreißen $ Gemüt d Stille d Ewigkeit anders $ als nach eine durchgegehen durch heftig Umwandlung erreichen $ die wegen d gänzlich verändert Zustand leicht noch stürmisch und peinlich sein mögen $ als diejenige $ von die d leidenschaftlich Mensch bei wir so häufig plagen werden $	43	0	weitgreifend	Während die Vorstellungen des früh gestorbenen Kindes sich sehr bald ihrem allgemeinen Gleichgewichte nähern , und wahrend die Gedanken des in seinem Gewissen ruhigen , in seinem Handeln und Wünschen einfachen Mannes keiner großen Umwälzungen fähig sind , kann dagegen kein unruhiges , weitgreifendes , von der Welt gefesseltes , und plötzlich derselben entrissenes , Gemüth die Stille der Ewigkeit anders , als nach einem Durchgange durch heftige Umwandlungen erreichen , die wegen des gänzlich veränderten Zustandes leicht noch stürmischer und peinlicher seyn mögen , als diejenigen , von denen der leidenschaftliche Mensch bey uns so häufig geplagt wird .	herbart_psychologie_1834-2145-43
es müssen auf d erst Anblick überraschen $ daß eine so groß und weitgreifend Literatur $ wie d jüdischdeutsch Sprache solch aufweisen haben $ alle und jede Grammatik entbehren und daß gerade d Judentum $ welche d jüdischdeutsch Literatur als seine spezifisch Eigentümlichkeit in Anspruch nehmen $ durchaus an keine Grammatik sich versuchen haben und daß auch bis zur Stunde alle sogenannt jüdischdeutsch Grammatik und Lehrbuch nur auf eine sehr dürftig Anweisung zum Lesen und Schreiben beschränkt bleiben sein $	13	0	weitgreifend	Es muß auf den erſten Anblick überraſchen , daß eine ſo große und weitgreifende Literatur , wie die jüdiſchdeutſche Sprache ſolche aufzuweiſen hat , aller und jeder Grammatik entbehrt und daß gerade das Judenthum , welches die jüdiſchdeutſche Literatur als ſeine ſpecifiſche Eigenthümlichkeit in Anſpruch nahm , durchaus an keiner Grammatik ſich verſucht hat und daß auch bis zur Stunde alle ſogenannten jüdiſchdeutſchen Grammatiken und Lehrbücher nur auf eine ſehr dürftige Anweiſung zum Leſen und Schreiben beſchränkt geblieben ſind .	avelallemant_gaunerthum03_1862-2440-13
bis dahin müssen wir daher für d allerdings hochwichtig und weitgreifend Gebiet auf d letztere verweisen $ und in diese Sinn können wir sagen $ daß d besondere Vereinsrecht d Übergang von d Lehre von d vollziehend Gewalt im Staat zur Lehre von d inner Verwaltung bilden $	10	0	weitgreifend	Bis dahin müſſen wir daher für das allerdings hochwichtige und weitgreifende Gebiet auf die letztere verweiſen ; und in dieſem Sinne können wir ſagen , daß das beſondere Vereinsrecht den Uebergang von der Lehre von der vollziehenden Gewalt im Staate zur Lehre von der innern Verwaltung bildet .	stein_verwaltungslehre01_1865-9727-10
während in Toskana d groß Florentiner er allmählich in d Schatten stellen $ gewinnen er durch seine Aufenthalt in Bologna eine $ wie es scheinen $ weitgreifend Einfluß auf d oberitalisch Skulptur $	26	0	weitgreifend	Während in Toscana die grossen Florentiner ihn allmälig in den Schatten stellten , gewann er durch seinen Aufenthalt in Bologna einen , wie es scheint , weitgreifenden Einfluss auf die oberitalische Sculptur .	burckhardt_cicerone_1855-10809-26
eine fest Verhältnis zu Ο $ am bequem im Griechische zu übersehen $ zeigen sich bekanntlich in d Stammbildung d Nomen und Verbum $ z. B. in Θοός neben Θέω $ in Βρομέω neben Βρέμω $ in Δέδορκα neben Δέρκομαι $ ferner in d Flexion $ z. B. in Γένος neben Γένεος $ in Φέ- Ρομεν neben Φέρετε $ lauter weitgreifend Erscheinung von groß Bedeutung $	60	0	weitgreifend	Ein festes Verhältniss zu ο ( am bequemsten im Griechischen zu übersehen ) zeigt sich bekanntlich in der Stammbildung der Nomina und Verba , z. B. in ϑοός neben ϑέω , in βρομέω neben βρέμω , in δέδορκα neben δέρκομαι , ferner in der Flexion , z. B. in γένος neben γένεος , in φέ- ρομεν neben φέρετε , lauter weitgreifende Erscheinungen von grosser Bedeutung .	delbrueck_sprachforschung_1885-371-60
es sein eine nur durch d mittelalterlich und spät heillos flach und schief Auffaßung d deutsch zauber- und Gaunerwesen einigermaßen erklärlich $ sprache-geschichtlich und polizei-geschichtlich Merkwürdigkeit $ wie diese beschränkt Auffaßung d alt deutsch Gaunerurkunde so permanent bleiben können $ während doch d Jaunen eine so durchaus bestimmen $ wenn auch weitgreifend Praxis haben $ und wie dann aber auch wieder d nach d ungeheuer materiell und sittlich Ruin d Dreißigjahrige Krieg mit Anfang d vorig Jahrhundert sich aufraffend Justiz plötzlich alle räuberisch und gaunerisch Tätigkeit $ ohne alle Unterscheidung mit d Ausdruck Gauner bezeichnen $ und diese Ausdruck vorzüglich mit Hilfe d zahlreich gefördert Jaunerliste zum stehend technisch Terminus machen $	51	0	weitgreifend	Es iſt eine nur durch die mittelalterliche und ſpätere heillos flache und ſchiefe Auffaſſung des deutſchen Zauber- und Gaunerweſens einigermaßen erklärliche , ſprach-geſchichtliche und polizei-geſchichtliche Merkwürdigkeit , wie dieſe beſchränkte Auffaſſung der älteſten deutſchen Gaunerurkunde ſo permanent bleiben konnte , während doch das Jaunen eine ſo durchaus beſtimmte , wenn auch weitgreifende Praxis hatte , und wie dann aber auch wieder die nach dem ungeheuern materiellen und ſittlichen Ruin des Dreißigjährigen Kriegs mit Anfang des vorigen Jahrhunderts ſich aufraffende Juſtiz plötzlich alle räuberiſche und gauneriſche Thätigkeit , ohne alle Unterſcheidung mit dem Ausdruck Jauner bezeichnete , und dieſen Ausdruck vorzüglich mit Hülfe der zahlreich geförderten Jaunerliſten zum ſtehenden techniſchen Terminus machte .	avelallemant_gaunerthum01_1858-142-51
es werden d Besucher an derartig Abend gewöhnlich mit Tee und kalt Aufschnitt aufwarten $ heute dagegen haben man auf Wunsch d Hausherr d weitgreifend Vorbereitung treffen $ um d Gast eine würdigen Begriff von d neu Ehe zu geben $	24	0	weitgreifend	Es wurde den Beſuchern an derartigen Abenden gewöhnlich mit Thee und kaltem Aufſchnitt aufgewartet ; heute dagegen hatte man auf Wunſch des Hausherrn die weitgreifendſten Vorbereitungen getroffen , um den Gäſten einen würdigen Begriff von der neuen Ehe zu geben .	kretzer_timpe_1888-1461-24
selbst d phantastisch Sozialist Fourier können sich d weitgreifend Einfluß diese Richtung nicht entziehen $	8	0	weitgreifend	Selbſt der phantaſtiſche Socialiſt Fourier konnte ſich dem weitgreifenden Einfluſſe dieſer Richtung nicht entziehen .	zoeckler_lehre_1879-1189-8
um nämlich d Verschiedenheit d einzeln Teil d Reich gebühren Rechnung zu tragen und d Anlehnung d Verwaltung an vorhanden Behörde zu erleichtern $ sein eine weitgreifend Einfluß d Landesgesetzgebung zulassen und gestatten $ dass d Berufsgenossenschaft d laufend Verwaltung an Organ d kommunal Selbstverwaltung übertragen $	26	0	weitgreifend	Um nämlich den Verschiedenheiten der einzelnen Teile des Reiches gebührend Rechnung zu tragen und die Anlehnung der Verwaltung an vorhandene Behörden zu erleichtern , ist ein weitgreifender Einfluſs der Landesgesetzgebung zugelassen und gestattet , daſs die Berufsgenossenschaften die laufende Verwaltung an Organe der kommunalen Selbstverwaltung übertragen .	schwappach_forstpolitik_1894-3135-26
$ d Interesse $ was sich an d Bestätigung oder Widerlegung diese Vorstellung knüpfen $ werden eine sehr weitgreifend $ wenn sich $ wie geschehen $ zugleich an dieselbe d Frage anreihen ob überhaupt d Gegenwart d Nerv eine notwendig Bedingung für d Zusammenziehung Resp. d lebensvoll Bestehen d Muskel sein $	18	0	weitgreifend	— Das Interesse , was sich an die Bestätigung oder Widerlegung dieser Vorstellung knüpft , wird ein sehr weitgreifendes , wenn sich , wie geschehen , zugleich an dieselbe die Frage anreiht ob überhaupt die Gegenwart der Nerven eine nothwendige Bedingung für die Zusammenziehung resp. das lebensvolle Bestehen des Muskels sei .	ludwig_physiologie01_1852-5054-18
diese führen aber zu eine so weitgreifend Untersuchung $ daß es $ um d Zusammenhäng nicht zu unterbrechen $ zum Gegenstand eine abgesondert Untersuchung machen werden müssen $ Beilage Vi. $ $	6	0	weitgreifend	Dieſes führt aber zu einer ſo weitgreifenden Unterſuchung , daß es , um den Zuſammenhang nicht zu unterbrechen , zum Gegenſtand einer abgeſonderten Unterſuchung gemacht werden mußte ( Beylage VI. ) .	savigny_system02_1840-767-6
aber mit d Zeit stellen sich für sämtliche Sprachefamilie $ wenn auch nicht in gleich Mannigfaltigkeit $ für eine Teil d Explosivlaute ähnlich weitgreifend Veränderung heraus $	23	0	weitgreifend	Aber mit der Zeit stellten sich für sämmtliche Sprachfamilien , wenn auch nicht in gleicher Mannichfaltigkeit , für einen Theil der Explosivlaute ähnliche weitgreifende Veränderungen heraus .	curtius_sprachforschung_1885-219-23
in Padua sein gerade d früh Renaissance baulich nicht so vertreten $ wie man es nach d weitgreifend dekorativ Wirksamkeit d dortig Künstler erwarten sollen $	17	0	weitgreifend	In Padua ist gerade die frühere Renaissance baulich nicht so vertreten , wie man es nach der weitgreifenden decorativen Wirksamkeit der dortigen Künstler erwarten sollte .	burckhardt_cicerone_1855-3966-17
d Postwesen sein gegenwärtig eine so ausgebreitet und weitgreifend Anstalt $ welche überall ohne Zweifel d bequem und wohlfeil Gelegenheit $ etwas zu versenden und Reise anstellen $ darbieten $ daß nicht leicht eine Mensch $ die mit ander Mensch in Verbindung stehen $ dieselbe entbehren können $ oder sich eine ander Mittel zu jen Absicht bedienen werden $	8	0	weitgreifend	Das Poſtweſen iſt gegenwaͤrtig eine ſo ausgebreitete und weitgreiffende Anſtalt , welche uͤberall ohne Zweifel die bequemſte und wohlfeilſte Gelegenheit , etwas zu verſenden und Reiſen anzuſtellen , darbietet , daß nicht leicht ein Menſch , der mit andern Menſchen in Verbindung ſteht , deſſelben entbehren kann , oder ſich eines andern Mittels zu jener Abſicht bedienen wird .	raabe_postgeheimnisse_1803-43-8
d Frage sein von groß Bedeutung $ als es auf d erst Blick scheinen mögen $ denn ihr nah Untersuchung sein eignen $ d weitgreifend Unterschied klar zu stellen $ die d Gattung nach zwischen d auf d Größe d Verhältnis basieren Schicksalsanlage in d sogenannt heroisch Tragödie und d Enge d d Schicksal bedingend Verhältnis $ die für d $ bürgerlich Trauerspiel eine so gefährlich Klippe bilden $ vorhanden sein $	24	0	weitgreifend	Die Frage ist von größerer Bedeutung , als es auf den ersten Blick scheinen möchte , denn ihre nähere Untersuchung ist geeignet , den weitgreifenden Unterschied klar zu stellen , der der Gattung nach zwischen der auf die Größe der Verhältnisse basierten Schicksalsanlage in der sogenannten heroischen Tragödie und der Enge der das Schicksal bedingenden Verhältnisse , die für das „ bürgerliche Trauerspiel eine so gefährliche Klippe bildet , vorhanden ist .	baumgart_poetik_1887-5460-24
eben so im Geistige sein d hoch Intensität d Charakter $ Talent $ Genie $ von eben so weitgreifend Dasein $ ausgedehnt Wirkung und vielseitig Berührung $	18	0	weitgreifend	Eben ſo im Geiſtigen iſt die hohe Intenſitaͤt des Charakters , Talents , Genies , von eben ſo weitgreiffendem Daſeyn , ausgedehnter Wirkung und vielſeitiger Beruͤhrung .	hegel_logik0101_1812-2036-18
müssen wir hier nicht recht lebhaft inne werden $ welch großartig weitgreifend Gewerbe d d Forstmann sein $	11	0	weitgreifend	Müſſen wir hier nicht recht lebhaft inne werden , welch großartig weitgreifendes Gewerbe das des Forſtmanns iſt ?	rossmaessler_wald_1863-2780-11
Wende wir von diese unsicher Versuch $ für d Rekonstruktion d letzte Hälfte d stesichoreischen Gedicht Anhaltspunkt zu gewinnen $ d Blick auf d Ganze $ wie wir es als d eigentlich massgebend poetisch Behandlung d Stoff vor d attisch Drama und voll d weitgreifend Einfluß auf diese selbst und d Kunstdarstellung nachweisen suchen haben $ so werden man d Eindruck gewinnen $ dass wir es mit eine epochemachend dichterisch Erscheinung zu tun haben $ die sich an Einfluß auf d Sagenvorstellung d ganz hellenisch Volk nur wenige an d Seite stellen können $	44	0	weitgreifend	Wenden wir von diesen unsicheren Versuchen , für die Rekonstruktion der letzten Hälfte des stesichoreischen Gedichtes Anhaltspunkte zu gewinnen , den Blick auf das Ganze , wie wir es als die eigentlich maſsgebende poetische Behandlung des Stoffes vor dem attischen Drama und voll des weitgreifendsten Einflusses auf dieses selbst und die Kunstdarstellungen nachzuweisen gesucht haben , so wird man den Eindruck gewinnen , daſs wir es mit einer epochemachenden dichterischen Erscheinung zu thun haben , der sich an Einfluſs auf die Sagenvorstellung des ganzen hellenischen Volkes nur wenige an die Seite stellen können .	robert_griechische_1881-1916-44
nichts desto wenige sein Fichte alt Werk voll von Bestrebung $ d weitgreifend Beziehung d Selbstbewußtsein auffinden $ und ohne alle Zweifel werden d Nachwelt $ sehr ungleich d Zeitgenosse $ diese Werken $ selbst absehen von d Verdienst $ d Idealismus mit eine bis dahin unbekannt Konsequenz zu verfolgen $ schon deshalb Gerechtigkeit widerfahren lassen $ weil darin d ich als Mittelpunkt von Beziehung aufstellen $ und d erst Versuch machen sein $ eine weitläufig System von Beziehung nach alle Richtung hin zu durchsuchen $	12	0	weitgreifend	Nichts desto weniger sind Fichte’s ältere Werke voll von Bestrebungen , die weitgreifenden Beziehungen des Selbstbewuſstseyns aufzufinden ; und ohne allen Zweifel wird die Nachwelt , sehr ungleich den Zeitgenossen , diesen Werken , selbst abgesehen von dem Verdienst , den Idealismus mit einer bis dahin unbekannten Consequenz zu verfolgen , schon deshalb Gerechtigkeit widerfahren lassen , weil darin das Ich als Mittelpunct von Beziehungen aufgestellt , und der erste Versuch gemacht ist , ein weitläuftiges System von Beziehungen nach allen Richtungen hin zu durchsuchen .	herbart_psychologie01_1824-431-12
aber auf solch Weise gedeihen keine echt historisch Kritik $ diese gehen nur aus eine umfaßend Durcharbeitung groß historisch Stoff $ aus eine tief $ auf Weltkenntnis und Lebenserfahrung gegründet $ und durch weitgreifend Studie allseitig geübt Einsicht hervor $ ohne welche d genau Kunde und d sorgfältig hin und her Wende d besondere Fall ganz unfruchtbar bleiben müssen $	33	0	weitgreifend	Aber auf ſolche Weiſe gedeiht keine aͤchte hiſtoriſche Kritik ; dieſe geht nur aus einer umfaſſenden Durcharbeitung großer hiſtoriſcher Stoffe , aus einer tiefern , auf Weltkenntniß und Lebenserfahrung gegruͤndeten , und durch weitgreifende Studien allſeitig geuͤbten Einſicht hervor , ohne welche die genaue Kunde und das ſorgfaͤltige hin und her Wenden des beſonderen Falles ganz unfruchtbar bleiben muß .	varnhagen_denkwuerdigkeiten02_1837-2693-33
Hardenberg nehmen d weitgreifend Reformgedanke aus Steins kräftig Tag wieder auf $ er beabsichtigen eine neu kreis- und Gemeindeordnung für d gesamt Staat $ aus d Kreisstand sollen dann d Provinzialstand $ aus diese d Reichsstand hervorgehen $	3	0	weitgreifend	Hardenberg nahm die weitgreifenden Reformgedanken aus Steins kräftigſten Tagen wieder auf ; er beabſichtigte eine neue Kreis- und Gemeindeordnung für den geſammten Staat , aus den Kreisſtänden ſollten dann die Provinzialſtände , aus dieſen die Reichsſtände hervorgehen .	treitschke_geschichte02_1882-3867-3
Pfeiffer beuten trotz seine anerkennt weitgreifend orientalisch Gelehrsamkeit nur Buxtorf und zwar auf d mager und geistlos aus $	5	0	weitgreifend	Pfeiffer beutet trotz ſeiner anerkannten weitgreifenden orientaliſchen Gelehrſamkeit nur Buxtorf und zwar auf das magerſte und geiſtloſeſte aus .	avelallemant_gaunerthum03_1862-2476-5
in d weit Stromtal $ d breit Küstenland d Orient wimmeln d Menschenmasse unabsehlich hin und nur d weitgreifend Zwang d Priester und Despot können sie zusammenhalten $	18	0	weitgreifend	In den weiten Stromthälern , den breiten Küſtenländern des Orients wimmeln die Menſchenmaſſen unabſehlich hin und nur der weitgreifende Zwang des Prieſters und Deſpoten kann ſie zuſammenhalten .	vischer_aesthetik0201_1847-3228-18
am weitgreifend sein aber in England in d Beziehung d Einfluß d groß marylebone Cricket-Klub $ die alljährlich mehr als hundert Wettspiel mit Musterriege aus d verschieden Landesteil veranstalten $ zum Teil in London $ zur ander Hälfte aber außerhalb $	1	0	weitgreifend	Am weitgreifendsten ist aber in England in der Beziehung der Einfluß des großen Marylebone Cricket-Klubs , der alljährlich merh als hundert Wettspiele mit Musterriegen aus den verschiedensten Landesteilen veranstaltet , zum Teil in London , zur andern Hälfte aber außerhalb .	koch_wettspiele_1894-48-1
sie sein weitgreifend $ als es auf d erst Blick d Anschein haben mögen $	2	0	weitgreifend	Sie ist weitgreifender , als es auf den ersten Blick den Anschein haben mag .	brunn_griechen02_1859-8348-2
im Dreißigjahrige Krieg sollen d durch d Scharfrichter vielfach vermitteln Verbindung d Gaunertum mit d räuberisch Soldatentum eine entscheidend Sieg feiern mittels eine schmählich Betrug $ wie wohl schwerlich jemals eine Betrug so ungeheuer weitgreifend Folge haben haben $ durch d sogenannt Passauer Kunst $	34	0	weitgreifend	Jm Dreißigjährigen Kriege ſollte die durch die Scharfrichter vielfach vermittelte Verbindung des Gaunerthums mit dem räuberiſchen Soldatenthum einen entſcheidenden Sieg feiern mittels eines ſchmählichen Betrugs , wie wol ſchwerlich jemals ein Betrug ſo ungeheuere weitgreifende Folgen gehabt hat , durch die ſogenannte Paſſauer Kunſt .	avelallemant_gaunerthum03_1862-1795-34
es entstehen hiernach d Vermutung $ daß d Bestrebung d Julikönig wieder praktisch und vielleicht ziemlich weitgreifend Boden gewinnen $	16	0	weitgreifend	Es entsteht hiernach die Vermuthung , daß die Bestrebungen des Julikönigs wieder praktischen und vielleicht ziemlich weitgreifenden Boden gewinnen .	nn_nrhz277ii_1849-94-16
