sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
johnsson $ hvilken såsom föreståndare för gry handelsförening affär åtnjuta dels läsa lön och dels hälft at den förtjenst $ som kunna uppstå på rörelse $ låta i början af år 1899 uppblanda åtta säck till försäljning afsedt rågmjöl $ sorn vara af sötaktig beskaffenhet med en liter släcka kalk till hvarje säck $ i afsigt att få den sötig smak i mjöl att försvinna $ att sedan johnsson $ utan att lemna sig biträde upplysning om den med mjöl vidta åtgärd $ resa bort $ en $ $ johnsson biträde till två fattigunderstöd åtnjutande person inom gry socken på grund at anvisning från fattigvårdsstyrelse utlemna 2 post at mjöl örn cirka 15 kilogram hvardera $ att $ mjöl vid rättsmedicinsk undersökning innehålla kolsyrad kalk eller krita $ dock icke i den mängd att densamma enligt medicinalstyrelse utlåtande i allmänhet vara farlig för menniska helsa $ och då johnsson icke kunna svår anse än såsom den der föryttra mängdt för omängd $ dömdes han $ jemlikt 22 kapitel 13 $ straff lag $ att böta 100 kr $	126	0	krita	Johnsson , hvilken såsom föreståndare för Gryts handelsförenings affär åtnjöte dels läst lön och dels hälften at den förtjenst , som kunde uppstå på rörelsen , låtit i början af år 1899 uppblanda åtta säckar till försäljning afsedt rågmjöl , sorn varit af sötaktig beskaffenhet med en liter släckt kalk till hvarje säck , i afsigt att få den sötiga smaken i mjölet att försvinna , att sedan Johnsson , utan att lemna sina biträden upplysning om den med mjölet vidtagna åtgärd , rest bort , ett » { Johnssons biträden till två fattigunderstöd åtnjutande personer inom Gryts socken på grund at anvisning från fattigvårdsstyrelsen utlemnat 2 poster at mjölet örn cirka 15 kilogram hvardera , att , mjölet vid rättsmedicinsk undersökning innehållit kolsyrad kalk eller krita , dock icke i den mängd att densamma enligt medicinalstyrelsens utlåtande i allmänhet vore farlig för menniskors helsa ; och då Johnsson icke kunde svårare anses än såsom den der föryttrat mängdt för omängdt , dömdes han , jemlikt 22 kapitlet 13 § straff lagen , att böta 100 kr . 	bib11653838_19000112_147024_2_0001_alto.xml-61-126
genom offentlig auktion $ som förrätta i kasinogården vid stor torg här i stad onsdag den 31 innevarande juli $ 10 $ m $ $ komma för firma bodell $ eriksson konkursmassa räkning att törsäljas $ vaxulager af specerier $ cigarr $ sirup saltfisk $ aseptin $ tvål $ lim $ soda $ bomolja $ humla $ maskinolja $ tändsticka $ krita $ trippelsten $ rota och andra borste $ glas och porslin $ lampglas $ fönster och täckvadd $ tråd $ domestik $ bolstervar $ flanell $ kalsonger $ träsko $ karda m $ m $ bodinnanrede och bodinventarier af disk $ hylla ocb lådfack $ 1 stor mjöllår $ speceritunnor $ oljekärl $ våga $ vigt och målkärl $ m $ m $	61	0	krita	Genom offentlig auktion , som förrättas i Kasinogården vid Stora torget här i staden Onsdagen den 31 innevarande Juli kl. 10 f. m . , kommer för firman Bodell & Erikssons konkursmassas räkning att törsäljas : Vaxulager af specerier , cigarrer , sirup saltfisk , aseptin , tvål , lim , soda , bomolja , humla , maskinolja , tändstickor , krita , trippelsten , rot- och andra borstar , glas och porslin , lampglas , fönster- och täckvadd , tråd , domestik , bolstervar , flanell , kalsonger , träskor , kardor m . m . Bodinnanrede och bodinventarier af disk , hyllor ocb lådfack , 1 större mjöllår , speceritunnor , oljekärl ; vågar , vigter och målkärl , m . m . 	bib15873936_18950727_147385_87_0004_alto.xml-57-61
krita $ syra $ eldfast tegel $ lera och cement $	0	0	krita	Krita , Syror , eldfast Tegel , Lera och Cement . 	bib15760690_18951026_145050_165_0001_alto.xml-76-0
men sol skimra intensiv hvit och återkasta från all vägg stråla som af glöda krita $	14	0	krita	Men solen skimrar intensivt hvitt och återkastar från alla väggar strålar som af glödande krita . 	bib15650837_18951005_146391_232_0007_alto.xml-129-14
krita $ syra $ eldfast tegel $ lera och gemen $	0	0	krita	Krita , Syror , eldfast Tegel , Lera och Gement . 	bib15760690_18951019_145050_161_0001_alto.xml-22-0
mineralämne $ mäste gifwas i form af koksalt $ ej sillake $ $ träkol $ löfträdsasta $ krita $ kalkbruk $ gärna när sovring vara mera saftig eller rik pä rotfrukt $ wähla o $ $ $ men kraftfoder fattig re mänga $ af kraftfoder wid gödning af ung swin böra wara omkring i stälpund $ räknadt en liten än ålder $ i månad $ $ $ fyra och en halst ivid fem och en half månaders ålder $ $ $ gt $ $ $ ine $ denna förutsatt att foder i öfrig äro mera qwäfwerika $ dä i motsatt fall mera kraftfoder illåste gifwas $	17	0	krita	Mineralämne » mäste gifwaS i form af koksalt ( ej sillake ) , träkol , löfträdsasta , krita , kalkbruk , helst när sovringen är mera saftig eller rikare pä rotfrukter , wähla o , d. , men kraftfoder fattiga re Mängde » af kraftfoder wid gödning af unga swin bör wara omkring i stälpund , räknadt ett mindre än ålder » i månader , t. ex. fyra och ett halst ivid fem och en half månaderS ålder o. f. & gt ; v. , ine » detta förutsatt att fodren i öfrigt äro mera qwäfwerika , dä i motsatt fall mera kraftfoder illåste gifwaS . 	bib11653815_18950110_146944_4_0003_alto.xml-96-17
gäll klocka $ där fan i tält $ varl den stor ambulera cirkus $ $ beståen de af en mager och fräknig lindanserska en gammal hvit häst $ en lurfvig pony $ en krita clown $ en half dussin hund och en tjog svart och långhårig barn $ brun af både födsel och ohindrad vana $ $ där fan $ minna $ $ jord fet qvinna $ och där stå i en stor fyrkantig tält en mycket berömdt menageri $ full af zoologi vidunder $ hisklig och intressant att skåda $ men för blomlund och jonsson $ tvänne fullflätade femteklassister vara denna pa radis stängdt $	33	0	krita	gälla klockor , där fans i tält » varl dens största ambulerande cirkus » ( beståen de af en mager och fräknig lindanserska en gammal hvit häst , en lurfvig pony , en kritad clown , ett halft dussin hundar och ett tjog svart- och långhåriga barn , bruna af både födsel och ohindrad vana ) , där fans «fröken Minna » , jordens fetaste qvinna , och där stod i ett stort fyrkantigt tält ett mycket berömdt menageri , fullt af zoologiens vidunder , hiskliga och intressanta att skåda , Men för Blomlund och Jonsson , tvänne fullflätade femteklassister var detta pa radis stängdt . 	bib15760600_18950608_146401_67_0003_alto.xml-161-33
genom offentlig auktion $ som förrätta i kasinogården vid stor torg här i stad onsdag den 31 innevarande juli $ 10 $ m $ $ komma tor tirman bodell $ eriksson konkursmassa räkning att törsäljas $ varulager af specerier $ cigarr $ sirup saltfisk $ aseptin $ tvål $ lim $ soda $ bomolja $ humla $ maskinolja $ tändsticka $ krita $ trippelsten $ rota och andra borste $ glas och porslin $ lampglas $ fönster och täckvadd $ tråd $ domestik $ bolstervar $ flanell $ kalsonger $ träsko $ karda m $ m $ bodinnanrede och bodinventarier af disk $ hylla ocb lådfack $ 1 stor mjöllår $ speceritunnor $ oljekärl $ våga $ vigt och målkärl $ m $ m $	61	0	krita	Genom offentlig auktion , som förrättas i Kasinogården vid Stora torget här i staden Onsdagen den 31 innevarande Juli kl. 10 f. m . , kommer tor tirman Bodell & Erikssons konkursmassas räkning att törsäljas : Varulager af specerier , cigarrer , sirup saltfisk , aseptin , tvål , lim , soda , bomolja , humla , maskinolja , tändstickor , krita , trippelsten , rot- och andra borstar , glas och porslin , lampglas , fönster- och täckvadd , tråd , domestik , bolstervar , flanell , kalsonger , träskor , kardor m . m . Bodinnanrede och bodinventarier af disk , hyllor ocb lådfack , 1 större mjöllår , speceritunnor , oljekärl ; vågar , vigter och målkärl , m . m . 	bib15873936_18950720_147385_84_0004_alto.xml-13-61
gitver följa anvisning att rena honung $ 150 del honung utröra i 100 del vanlig vatten och blanda nied 4 del ägghvita $ som förut blifvit upplösa i 25 del vanlig vatten och dela pulvrisera krita $	35	0	krita	gitver följande anvisning att rena honung : 150 delar honung utröras i 100 delar vanligt vatten och blandas nied 4 delar ägghvita , som förut blifvit upplöst i 25 delar vanligt vatten och delar pulvriserad krita . 	bib15873936_18950302_147385_27_0003_alto.xml-222-35
krita $ syra $ eldfast tegel $ lera och cement $	0	0	krita	Krita , Syror , eldfast Tegel , Lera och Cement . 	bib15760690_18950126_145050_15_0001_alto.xml-14-0
man bryta sig in $ men den eftersökt vara försvinna $ på en bord ha hon med krita skrifvit ord $ farväl $ $	17	0	krita	Man bröt sig in , men den eftersökta var försvunnen , På ett bord hade hon med krita skrifvit ordet “ farväl * . 	bib15873371_18950123_145112_22_0003_alto.xml-1-17
alun $ vitriol och rödfärg krita $ syra $ eldfast tegel $ lera och gemen $	5	0	krita	Alun , Vitriol och Rödfärg Krita , Syror , eldfast Tegel , Lera och Gement . 	bib15760690_18951221_145050_197_0005_alto.xml-91-5
å dä va själfve femte ätte trefaldighet $ så körn svente springanes opp påuljeläktarn å sätta se te ä spela så krita lossa i tak å falla ner pä fleckenas svart selkessjaletter som snöyra $ ja vell sä $	21	0	krita	Å dä va själfve femte ätte trefaldighet , så körn Svente springanes opp påuljeläktarn å satte se te ä spela så krita lossade i taket å föll ner pä fleckenas svarte selkessjaletter som snöyra , ja vell sä . 	bib11653811_18970917_145317_143_0003_alto.xml-100-21
sandö fönsterglas $ hampa $ lana vara $ krita $ såpa i parti billig $ stärkelse $ lådvis till fabrikspris $	8	0	krita	Sandö Fönsterglas , Hampa , lana vara , Krita , Såpa i parti billigt , Stärkelse , lådvis till fabrikspris , 	bib19277180_18951219_147374_103_0001_alto.xml-34-8
i $ $ björlingska gård $ $ mariegatan 4 $ belägenpi hörn af nämda gata och åsgatan $ låta handlande j $ $ pettersson härstädes försälja varulager och annan lösegendom såsom $ glas $ porslin $ krukkärl $ fönsterglas $ äfven mattslipadt $ musslinglas $ specerier och diverse $ kaffe $ kaffesurrogat $ sirup på butelj $ gryn $ krydda $ russin $ sviskon $ tvål $ oljerifna färg i småburk $ färgpåse $ harts $ krita $ gul och brun bresilja $ salpeter $ stärkelse i låda $ kardustobak $ blankoch vagnssmörja $ lädersmörja och olja $ kork $ dun $ dalhumle $ rapskaka $ torr kreatursben $ tändsticka $ ister $ björkaska $ kalk $ manufaktur och kort vara $ manskläder $ korderoj $ mollskinn $ $ i $ päls $ halsduk $ näsduk $ kalsonger $ hatt $ mössa $ knapp $ tråd krage $ kravatt $ band $ ullgarn $ få spegel $ kam $ cigarrmunstycke $ plånbok $ samaritkors $ veke $ skyttel $ borste $ bamburör $ läder $ trätoffel $ karda $ tapet $ papper $ kuvert $ i cigarrautomat $ i hektograf $ 1 stor dragspel $ barometer $ jernvara m $ $ $ yxa $ lioftänger $ hammare $ såg $ $ fila och andra verktyg samt hyfvelbänk $ muttra $ skruf $ ketting $ klackjern $ skrapa $ selkrok $ $ pingla $ lampa $ lampbågar $ lykta $ klädhängare $ plåtpanna skopa $ jern och mfessingsvigter $ bleckmått $ fotogénkärl $ handspruta $ ljusstake $ mjölskofiar $ spade $ jern och zinkplåt $ slip sten $ bryn $ plansten $ råjärn $ 1 jernstaket med ti stolpe $ en hugga stentrappa $ gammal koppar och jernkärl $ repvaror m $ $ $ töm $ lina $ snöre $ hängselband $ lädergrimma och $ betsel $ piska $ 2 stor block med lina och 3 föga dito $ elfdals laggkärl m $ $ $ kar $ så tina $ tunna $ en jernbeslagen brunnshink $ korg $ såll $ mora klockställ $ tvättbyttor af ek $ i parti torr virke $ ny stege $ dito takränna $	76	0	krita	i f. d. Björlingska gården , S. Mariegatan 4 , belägenpi hörnet af nämda gata och Åsgatan , låter Handlanden J . F. Pettersson härstädes försälja varulager och annan lösegendom såsom : Glas , porslin , krukkärl , fönsterglas , äfven mattslipadt , musslinglas ; Specerier och diverse : kaffe , kaffesurrogat , sirup på buteljer , gryn , kryddor , russin , sviskon , tvål , oljerifna färger i småburkar , färgpåsar , harts , krita , gul och brun bresilja , salpeter , stärkelse i lådor , kardustobak , blankoch vagnssmörja , lädersmörja och olja , kork , dun , dalhumle , rapskakor , torra kreatursben , tändstickor , ister , björkaska , kalk ; Manufaktur- och korta varor : manskläder , korderoj , mollskinn , - i st. pälsar , halsdukar , näsdukar , kalsonger , hattar , mössor , knappar , tråd kragar , kravatter , band , ullgarn , fick speglar , kammar , cigarrmunstycken , plånböcker , samaritkors , vekar , skyttlar , borstar , bamburör , läder , trätofflor , kardor , tapeter , papper , kuverter , I cigarrautomat , I hektograf , 1 större dragspel , barometer , Jernvaror m . m. : yxor , lioftänger , hammare , sågar , , filar och andra verktyg samt hyfvelbänkar , muttrar , skrufvar , kettingar , klackjern , skrapor , selkrokar , ( pinglor , lampor , lampbågar , lyktor , klädhängare , plåtpannor skopor , jern och mfessingsvigter , bleckmått , fotogénkärl , handsprutor , ljusstakar , mjölskofiar , spadar , jern- och zinkplåt , slip stenar , brynen , planstenar , råjärn , 1 jernstaket med ti stolpar , en huggen stentrappa , gamla koppar- och jernkärl ; Repvaror m . m. : tömmar , linor , snören , hängselband , lädergrimmor och - betsel , piskor , 2 stora block med linor och 3 mindre dito ; Elfdals laggkärl m . m. : kar , såar tinor , tunnor , en jernbeslagen brunnshink , korgar , såll , Mora klockställ , tvättbyttor af ek ; I parti torrt virke , nya stegar , dito takrännor . 	bib11653790_18981118_145648_89_0004_alto.xml-81-76
krita $ syra $ eldfast tegel $ hera och cement $	0	0	krita	Krita , Syror , eldfast Tegel , hera och Cement . 	bib15760690_18950223_145050_31_0001_alto.xml-2-0
krita sig ansikte och sig bända och insvepa sig i en stor lakan $	0	0	krita	kritade sitt ansikte och sina bänder och insvepte sig i ett stort lakan . 	bib19225758_18950803_144022_178_0003_alto.xml-63-0
en nära föregå år ha en häftig inbördeskrig rasa på ö samoa $ och när en tre intressera makt $ tyskland $ england och $ stat $ omsider idgrepo för att skydda sig resp undersåte intresse $ kunna de å sig sida $ när den komma till krita $ icke ena om den blifvande ordning i örike $	47	1	krita	de närmast föregående åren hade ett häftigt inbördeskrig rasat på ön Samoa , och när de tre intresserade makterna — Tyskland , England och Förenta staterna — omsider iDgrepo för att skydda sina resp undersåtars intressen , kunde de å sin sida , när det kom till kritan , icke enas om den blifvande ordningen i öriket . 	bib11653811_19031118_145317_179_0002_alto.xml-36-47
den vara ju en dunderkarl $ när den komma till krita $	10	1	krita	Det var ju en dunderkarl , när det kom till kritan . 	bib11653838_19020725_147024_30_0004_alto.xml-138-10
fäfea fordran $ när den komma till krita $ icke skola visa sig så oantaglig $ liksom den under dylik öfverläggning böra mer än någonsin framgå $ hvilket stor och oafvislig intresse i själfva värket båda land hafva af $ att ej den ekonomisk band $ en mellanrikslag skapa $ slita i styck $	7	1	krita	fäfea fordringarna , när det kommer till kritan , icke skola visa sig så oantagliga , liksom det under dylika öfverläggningar bör mer än någonsin framgå , hvilket stort och oafvisligt intresse i själfva värket båda landen hafva af , att ej det ekonomiska band , en mellanrikslag skapar , slites i stycken . 	bib19225758_18950516_144022_113_0003_alto.xml-16-7
skola aldrig ha göra den $ när den komma tjll krita $	10	1	krita	skulle aldrig ha gjort det , när det kom tjll kritan . 	bib15650814_18950910_146365_211_0004_alto.xml-14-10
$ de äro styfsinta $ säga han $ men de ge nog med sig $ när den komma till krita $	19	1	krita	— De äro styfsinta — sade han — men de ge nog med sig , när det kommer till kritan . 	bib15873936_18960111_147385_4_0004_alto.xml-136-19
man få löfte om hardt när enhällig understöd från den $ ny center $ $ $ $ hvars tillvaro hr j $ en gång anföra som skäl för landtmannapartiernas återförening $ dels förtrösta man på $ att folkparti $ när den komma till krita $ gärna skola ta till och med denna skenreform än $ afslag $	43	1	krita	man fått löfte om hardt när enhälligt understöd från den " nya center ” , ” , hvars tillvaro hr J . en gång anfört som skäl för landtmannapartiernas återförening , dels förtröstade man på , att folkpartiet , när det komme till kritan , hellre skulle taga till och med denna skenreform än — afslag . 	bib15873936_18960521_147385_59_0002_alto.xml-109-43
