sentence_lemma	target_index	cluster	lemma	sentence_token	identifier
soon after breakfast i start out $ and be go in the direction of judge bigelow 's office $ when $ hear a step behind me that have in it a familiar sound $ i turn to find myself face to face with henry wallingford $	41	0	face	Soon after breakfast I started out , and was going in the direction of Judge Bigelow 's office , when , hearing a step behind me that had in it a familiar sound , I turned to find myself face to face with Henry Wallingford !	fic_1860_1171.txt-873-41
none who have see her before could fail now to observe the softened character of her beauty $ and those who see $ a thousand blush apparition start into her face $ $ whenever his eye rest on her $ could scarcely doubt his influence over her $	30	0	face	None who had seen her before could fail now to observe the softened character of her beauty , and those who saw " A thousand blushing apparitions start Into her face " -- whenever his eyes rested on her , could scarcely doubt his influence over her .	fic_1851_3336.txt-728-30
uncertain as he have be at the first who be the man $ whom he thus recklessly attack $ aulus fulvius have not well turn the angle of the wood $ before he recognize the face of almost all the leading man of the opposite party $	35	0	face	Uncertain as he had been at the first who were the men , whom he thus recklessly attacked , Aulus Fulvius had not well turned the angle of the wood , before he recognized the faces of almost all the leading men of the opposite party .	fic_1846_4464.txt-2452-35
from the bottom of the breast to the navel $ one face $ $	11	0	face	From the bottom of the breast to the navel , one face . "	nf_1851_747495.txt-565-11
to catch the beau 's unthinking heart $ to check th ' assume fopling 's vow $ the bridle frown of wrinkled brow $ those haughty air of face and mind $ depart beauty leave behind $	28	0	face	To catch the beau 's unthinking heart , To check th ' assuming fopling 's vows , The bridling frown of wrinkled brows ; Those haughty airs of face and mind , Departed beauty leaves behind .	fic_1820_7562.txt-1507-28
do we not see the trace of bitter tear upon the face that use to glow with smile $	11	0	face	Do we not see the trace of bitter tears upon the face that used to glow with smiles ?	fic_1844_8869.txt-920-11
father eustaquio follow her into a low ceiled chamber $ where seat in a cane chair $ with her face lean upon her hand sit the lovely	19	0	face	Father Eustaquio followed her into a low ceiled chamber , where seated in a cane chair , with her face leaning upon her hand sat the lovely	fic_1844_7135.txt-1091-19
heaven know $ silvia $ i would see your face cover with smile of joy and happiness $ not full of gloom as it be now $	9	0	face	heaven knows , Silvia , I would see your face covered with smiles of joy and happiness , not full of gloom as it is now .	fic_1855_9053.txt-5315-9
pale $ haggard and convulse $ as with sympathy or remorse $ this face come with the face of the poor girl $ and float before the mental eye of the unknown $	17	0	face	pale , haggard and convulsed , as with sympathy or Remorse -- this face came with the face of the Poor Girl , and floated before the mental eye of the Unknown .	fic_1849_7192.txt-2073-17
it be agony to look on the motionless form $ and blood-streaked countenance before him $ to watch the cloud of anxiety that seem to deepen on his master 's face as each new restorative fail its accustomed virtue $ to listen to the subdued murmur and fearful whisper $ and to note the blanched face of his school-fellows $	30	0	face	It was agony to look on the motionless form , and blood-streaked countenance before him -- to watch the cloud of anxiety that seemed to deepen on his master 's face as each new restorative failed its accustomed virtue , to listen to the subdued murmurs and fearful whispers , and to note the blanched faces of his school-fellows .	fic_1851_3300.txt-667-30
t be his face $ the high $ colorless brow $ surround by thick $ short auburn curl $	3	0	face	T was his face ; the high , colorless brow , surrounded by thick , short auburn curls .	fic_1854_3384.txt-2618-3
what interest in the action and contrast in the face $ and expression of the face $	15	0	face	What interest in the action and contrast in the faces , and expression of the faces !	fic_1833_7058.txt-620-15
i see a face $ $ $ my god $	3	0	face	I saw a face , - - my God !	fic_1856_3447.txt-7930-3
he lift his eye to father fabian 's face $ then turn them in search of may $	8	0	face	He lifted his eyes to Father Fabian 's face -- then turned them in search of May .	fic_1856_2749.txt-2266-8
we be close to the door $ and i observe that instead of turn to look at me as she do $ the man draw up $ as if collect himself $ and put his hand upon hers with a strong $ though gentle pressure $ as it lay upon his arm $ and then as i make my bow and pass out of the door $ he turn slowly toward me $ so that i have full view of his face $	81	0	face	We were close to the door , and I observed that instead of turning to look at me as she did , the man drew up , as if collecting himself , and put his hand upon hers with a strong , though gentle pressure , as it lay upon his arm , and then as I made my bow and passed out of the door , he turned slowly toward me , so that I had full view of his face .	fic_1830_7238.txt-135-81
take her to her room $ she be out of her head $ $ the face of uncle peter grow crimson $ as he wave his hand $ and with that emphatic gesture $ and angry voice $ bid the country damsel remove the bewildered girl $ $	15	0	face	Take her to her room -- she is out of her head " -- the face of Uncle Peter grew crimson , as he waved his hand , and with that emphatic gesture , and angry voice , bade the country damsels remove the bewildered girl . "	fic_1848_7193.txt-1204-15
tom drink the water $ and look earnestly and pitifully into her face $ $	12	0	face	Tom drank the water , and looked earnestly and pitifully into her face . "	fic_1852_69.txt-8877-12
by his side walk his slender-shaped attendant $ to all appearance a youth of some twenty winter $ yet his tawny face $ mark by bold and regular feature $ half-concealed by mass of jet black hair $ fall aside from his forehead $ in elf-like curl $ be mark by a deep wrinkle between the brow $ a stern compression of the lip $ and a wild and wander eye $ that glance from side to side with a restless and nervous glance $ that seem to peruse the face of every man who come within its gaze $ and read the character and motive of all who journey onward to the castle $	90	0	face	By his side walked his slender-shaped attendant , to all appearance a youth of some twenty winters , yet his tawny face , marked by bold and regular features , half-concealed by masses of jet black hair , falling aside from his forehead , in elf-like curls , was marked by a deep wrinkle between the brows , a stern compression of the lip , and a wild and wandering eye , that glanced from side to side with a restless and nervous glance , that seemed to peruse the face of every man who came within its gaze , and read the characters and motives of all who journeyed onward to the castle .	fic_1844_7189.txt-2347-90
when he raise his face to the light again $ his eye be wet with tear $ his face distort with agony $	4	0	face	When he raised his face to the light again , his eyes were wet with tears , his face distorted with agony .	fic_1849_7192.txt-391-4
he have a ruddy face $ garnish with the stump of a bristly red beard and mustache $ on one side of his head be a round cap with a knob at the top $ such as scottish laborer sometimes wear $ his coat be of a nondescript form $ and make of a gray scotch plaid $ with the fringe hang all about it $ he wear pantaloons of coarse homespun $ and hob-nailed shoe $ and to complete his equipment $ a little black pipe be stick in one corner of his mouth $	4	0	face	He had a ruddy face , garnished with the stumps of a bristly red beard and mustache ; on one side of his head was a round cap with a knob at the top , such as Scottish laborers sometimes wear ; his coat was of a nondescript form , and made of a gray Scotch plaid , with the fringes hanging all about it ; he wore pantaloons of coarse homespun , and hob-nailed shoes ; and to complete his equipment , a little black pipe was stuck in one corner of his mouth .	nf_1849_749269.txt-17-4
for no sooner do the gaze of israel rest upon the uncover face $ than his own face $ so ruddy and well-preserved $ assume an unhealthy and chalky color $	17	0	face	For no sooner did the gaze of Israel rest upon the uncovered face , than his own face , so ruddy and well-preserved , assumed an unhealthy and chalky color .	fic_1849_7192.txt-1482-17
and anxious marian stand by the side of the couch gaze upon the face of that once beloved sister $ alas $	13	0	face	and anxious Marian stood by the side of the couch gazing upon the face of that once beloved sister -- alas !	fic_1847_7149.txt-787-13
but i be tired of the false smile $ that lighten up the face of	13	0	face	But I 'm tired Of the false smile , that lightens up the face Of	fic_1840_7681.txt-333-13
she /z/ can not now bear her weight ten minute $ without redden in her little face with fatigue $ and sink down into the lap $	16	0	face	She /z/ can not now bear her weight ten minutes , without reddening in her little face with fatigue , and sinking down into the lap .	nf_1826_747833.txt-2074-16
cousin betty be a little bit of a woman $ with a face as full of wrinkle as a freeze apple $ and a pair of the busy and most twinkle little black eye you ever see $ a prominent and parrot like nose $ with a chin form on the very same pattern $ only that it turn up instead of down $ the two so very nearly meet that the child say they have $ to turn their face sideways to kiss her $ $	80	0	face	Cousin Betty was a little bit of a woman , with a face as full of wrinkles as a frozen apple , and a pair of the busiest and most twinkling little black eyes you ever saw , a prominent and parrot like nose , with a chin formed on the very same pattern , only that it turned up instead of down , the two so very nearly meeting that the children said they had " to turn their faces sideways to kiss her . "	fic_1853_2454.txt-548-80
for a moment he catch a glimpse of fanny 's face $ and then she be go $	10	0	face	For a moment he caught a glimpse of Fanny 's face , and then she was gone .	fic_1849_7192.txt-1998-10
the sick lady hastily draw the curtain of her bed between her and the group at the fire $ and then throw herself with her face on the pillow $ murmur wildly $ $ save me $	25	0	face	The sick lady hastily drew the curtains of her bed between her and the group at the fire , and then throwing herself with her face on the pillow , murmured wildly , " Save me !	fic_1836_7053.txt-2406-25
upon the ground $ myriad of happy face throng me round $ familiar to my eye $ yet heart and mind in vain would now the old communion find $	7	0	face	upon the ground : Myriads of happy faces throng me round , Familiar to my eye ; yet heart and mind In vain would now the old communion find .	fic_1831_8376.txt-661-7
the brilliant light shed their glare on the smiling face $ and the gorgeous dress $	9	0	face	The brilliant lights shed their glare on the smiling faces , and the gorgeous dresses .	fic_1843_7051.txt-1043-9
in the hope of prevent their fire $ we cause the guard in their uniform to stand along in the most expose and conspicuous station $ but it have no effect $ not even when so near the fort $ that they must have be hear implore them to desist fire $ and see to fall with their face to the deck $ at every renewed discharge of the cannon $	58	0	face	In the hope of preventing their firing , we caused the guard in their uniforms to stand along in the most exposed and conspicuous station ; but it had no effect , not even when so near the fort , that they must have been heard imploring them to desist firing , and seen to fall with their faces to the deck , at every renewed discharge of the cannon .	mag_1842_555050.txt-595-58
the pawn-broker be yet examine the offer pledge $ when a woman $ whose pale face and attenuated form bespeak long and intimate acquaintance with sorrow $ come hastily into the shop $ and with the single exclamation $ $ o robert $ $	15	0	face	The pawn-broker was yet examining the offered pledge , when a woman , whose pale face and attenuated form bespoke long and intimate acquaintance with sorrow , came hastily into the shop , and with the single exclamation , " O Robert ! "	fic_1836_4118.txt-1043-15
and yet the day come $ $ he stagger to his foot again $ and hold the light near the sad $ sullen face of the image $ $ $ and yet the day come $ o lord $ when thy spirit $ no long imprison by creed $ shall walk freely once more into the home and heart of man $	23	0	face	And yet the day comes -- " he staggered to his feet again , and held the light near the sad , sullen face of the Image , -- " And yet the day comes , O Lord , when thy Spirit , no longer imprisoned by creeds , shall walk freely once more into the homes and hearts of Men .	fic_1848_7193.txt-7477-23
he walk through the debtor ' floor $ startle as he hear the stifle cry for bread $ and contemplate with pained feeling the waste form and sickly face that everywhere meet his eye $	28	0	face	He walks through the debtors ' floor , startles as he hears the stifled cry for bread , and contemplates with pained feelings the wasting forms and sickly faces that everywhere meet his eye .	fic_1856_1281.txt-2405-28
at last some fellow hearn the jolt at the house $ and they cum and dig us out $ for we have fit into a hole whar a big pine stump have burn out $ and thar we be $ up to our girth a peggin away $ face to face $ and no dodgin $	50	0	face	At last some fellers hearn the jolts at the house , and they cum and dug us out , for we had fit into a hole whar a big pine stump had burnt out , and thar we was , up to our girths a peggin away , face to face , and no dodgin !	fic_1847_7077.txt-172-50
the hunter imagine that he feel the intense light of his eye $ shine into his face $ $	16	0	face	The hunter imagined that he felt the intense light of his eyes , shining into his face . "	fic_1848_7193.txt-1418-16
the slay greek do lie with face heavenward $ as become son of miltiades $	6	0	face	The slain Greeks Do lie with faces heavenward , as becomes Sons of Miltiades .	fic_1834_8313.txt-1752-6
she hold a wax candle in the other hand $ $ bees-wax be frequently use by the inhabitant $ $ which throw a brilliant glare in my face $	27	0	face	She held a wax candle in the other hand , ( bees-wax was frequently used by the inhabitants , ) which threw a brilliant glare in my face .	fic_1849_7167.txt-1530-27
please $ $ say weasand $ $ stand out of my light $ the next time it come $ i want to get a look at helskill 's face $ $	28	0	face	Please , " said Weasand , " stand out of my light , the next time it comes ; I want to get a look at Helskill 's face . "	fic_1850_7171.txt-7910-28
there be witchcraft in little pearl 's eye $ and her face $ as she glance upward at the minister $ wear that naughty smile which make its expression frequently so elvish $	11	0	face	There was witchcraft in little Pearl 's eyes , and her face , as she glanced upward at the minister , wore that naughty smile which made its expression frequently so elvish .	fic_1850_4498.txt-2068-11
$ yes $ to me the human face divine be the most interesting vision of nature $	7	0	face	" Yes , to me the human face divine is the most interesting vision of nature .	fic_1860_9165.txt-2744-7
he have pull the curl over his eye $ and tie up his face with a great handkerchief over the cap $ as gruffy have be do lately when she have the face-ache $ and he go about among the little chap in such a motherly $ bustling way $ it be quite affect $	13	0	face	He had pulled the curls over his eyes , and tied up his face with a great handkerchief over the cap , as Gruffy has been doing lately when she had the face-ache , and he went about among the little chaps in such a motherly , bustling way , it was quite affecting .	fic_1851_3300.txt-2877-13
he gaze on the furrow face of his parent $ but the orb of the old man be hot $ burn $ and dry as a fountain channel in the desert when the simoon have pass $ a stern and melancholy darkness of mind be on them unbroken by a glimmer of light $	5	0	face	he gazed on the furrowed face of his parent ; but the orbs of the old man were hot , burning , and dry as a fountain channel in the desert when the Simoon had passed -- a stern and melancholy darkness of mind was on them unbroken by a glimmer of light .	fic_1827_7169.txt-1862-5
there be a gentle tap at the door $ and a pretty chambermaid $ put in her smiling face $ inquire $ with a hesitate air $ whether i have ring $	18	0	face	There was a gentle tap at the door , and a pretty chambermaid , putting in her smiling face , inquired , with a hesitating air , whether I had rung .	fic_1849_583.txt-3415-18
when he have cease $ the face of the congregation be turn to where the tanner of enon sit on one of the chief seat of the synagogue $ as if desire that he would say somewhat $	6	0	face	When he had ceased , the faces of the congregation were turned to where the Tanner of Enon sat on one of the chief seats of the synagogue , as if desiring that he would say somewhat .	fic_1841_7355.txt-2847-6
at this mention of his bitter foe $ a frown lower on the fine face of lamoriciere $ as he briefly and sternly reply $ $ with the king $ monsieur $ general bugeaud be with the king $	14	0	face	At this mention of his bitter foe , a frown lowered on the fine face of Lamoriciere , as he briefly and sternly replied : " With the King , Monsieur -- General Bugeaud is with the King .	fic_1844_3928.txt-2731-14
then fronto $ the priest of the temple $ when the crier have proclaim that the hour of worship and sacrifice have come $ and have command silence to be observe $ - stand at the altar $ glitter in his white and golden robe $ like a messenger of light $ $ bar his head $ and $ lift his face up toward the sun $ offer in clear and sound tone the prayer of dedication $ $	61	0	face	Then Fronto , the priest of the temple , when the crier had proclaimed that the hour of worship and sacrifice had come , and had commanded silence to be observed , - standing at the altar , glittering in his white and golden robes , like a messenger of light , - bared his head , and , lifting his face up toward the sun , offered in clear and sounding tones the prayer of dedication . "	mag_1838_554656.txt-83-61
uncas raise the blanket for their passage $ and as the sister turn to thank him for this act of attention $ they see the scout seat again before the die ember $ with his face rest on his hand $ in a manner which show how deeply he brood on the unaccountable interruption which have break up their evening devotion $	35	0	face	Uncas raised the blanket for their passage , and as the sisters turned to thank him for this act of attention , they saw the scout seated again before the dying embers , with his face resting on his hands , in a manner which showed how deeply he brooded on the unaccountable interruption which had broken up their evening devotions .	fic_1826_314.txt-909-35
some fall away $ some foam at the mouth $ some lay on the ground in spasm $ the face of several grow white $ other purple and black $ one appear to be strangle and	19	0	face	Some fell away , some foamed at the mouth , some lay on the ground in spasms , the faces of several grew white , others purple and black , one appeared to be strangling and	fic_1845_7170.txt-1246-19
$ of which we have speak $ be of such // marvellous beauty $ its face be so weak in its expression $ that some have seriously doubt whether the head be chisel by the same artist $ and be part of the same work $	15	0	face	, of which we have spoken , is of such // marvellous beauty , its face is so weak in its expression , that some have seriously doubted whether the head was chiselled by the same artist , and was part of the same work .	mag_1857_556470.txt-179-15
there $ group along the step of stone $ stand the stout yeoman $ his brow wear one fix and steady frown $ as $ with his sword half draw from the scabbard $ he gaze upon the face of aldarin $ there stand two figure veil in robe of sweeping sable $ while the erect form and venerable face of the knight o ' th ' longsword confront the scholar $ stand on the slab of stone $ $	38	0	face	There , grouped along the steps of stone , stood the stout yeoman , his brow wearing one fixed and steady frown , as , with his sword half drawn from the scabbard , he gazed upon the face of Aldarin ; there stood two figures veiled in robes of sweeping sable , while the erect form and venerable face of the knight o ' th ' Longsword confronted the scholar , standing on the slab of stone . "	fic_1844_7189.txt-3758-38
her voice die on her lip $ and her face become colorless	9	0	face	Her voice died on her lips , and her face became colorless	fic_1841_7000.txt-850-9
he be wrap in a cloak $ as if to conceal his feature and person $ for the night be not cool $ but the front be now drop from his face upon his breast $ across which his arm be fold $	31	0	face	He was wrapped in a cloak , as if to conceal his features and person , for the night was not cool , but the front was now dropped from his face upon his breast , across which his arms were folded .	fic_1844_7114.txt-1101-31
i think he pride himself on his personal appearance $ for he have a handsome face $ with a dark blue eye $ and a high forehead that be scantily embellish with some silver-tipped lock $ that $ i observe $	15	0	face	I think he prides himself on his personal appearance , for he has a handsome face , with a dark blue eye , and a high forehead that is scantily embellished with some silver-tipped locks , that , I observe ,	fic_1832_7176.txt-284-15
the malaria of their rum and tobacco be an offense in my face $	12	0	face	The malaria of their rum and tobacco was an offence in my face .	nf_1855_747674.txt-193-12
the arrow of tamenund would not frighten the fawn $ his arm be wither like the branch of a dead oak $ the snail would be swift in the race $ yet be uncas before him as they go to battle against the pale face $	44	0	face	The arrow of Tamenund would not frighten the fawn ; his arm is withered like the branch of a dead oak ; the snail would be swifter in the race ; yet is Uncas before him as they went to battle against the pale faces !	fic_1826_314.txt-5736-44
on the leave $ as the pilgrim sit with his face to the east $ the outline of the coast be comparatively low $ but break into gentle	10	0	face	On the left , as the pilgrim sat with his face to the east , the outlines of the coast were comparatively low , but broken into gentle	fic_1849_7230.txt-1248-10
vasco nunez survey the face of the speaker with a look of inquiry $ that truly indicate the feel of doubt in his mind $ $	4	0	face	Vasco Nunez surveyed the face of the speaker with a look of inquiry , that truly indicated the feeling of doubt in his mind . "	fic_1839_7297.txt-448-4
but the wind howl $ the leafless branch of the old tree without be crush up $ shiver and creaking against the house $ the freeze snow beat a wild reville on the window $ and may 's face grow very sad and thoughtful $	38	0	face	But the wind howled ; the leafless branches of the old trees without were crushed up , shivering and creaking against the house ; the frozen snow beat a wild reville on the windows , and May 's face grew very sad and thoughtful .	fic_1856_2749.txt-73-38
echo the other $ smile still $ but with a darken of the face the while $ $	13	0	face	echoed the other , smiling still , but with a darkening of the face the while . "	fic_1854_9826.txt-2758-13
he give them the same ornament which he so judiciously distribute over his own face $ and the price of the article be necessarily enhance to the citizen $ by the employment of material which the latter would much rather not have at all upon his purchase $	14	0	face	He gives them the same ornament which he so judiciously distributes over his own face , and the price of the article is necessarily enhanced to the citizen , by the employment of materials which the latter would much rather not have at all upon his purchases .	fic_1845_7317.txt-2419-14
her beautiful face $ of course $ lose nothing by contrast with the coarse feature with which she be surround $ and a fat bachelor lieutenant devote every breath of time that he could possibly spare from his very eager deglutition $ to stare at her $	2	0	face	Her beautiful face , of course , lost nothing by contrast with the coarser features with which she was surrounded ; and a fat bachelor lieutenant devoted every breath of time that he could possibly spare from his very eager deglutition , to staring at her .	fic_1848_7235.txt-1759-2
lizzy $ if i remember right $ have a pretty face $	10	0	face	Lizzy , if I remember right , has a pretty face .	fic_1827_9757.txt-1804-10
it be that the unkown bend forward with part lip and flash eye $ peruse the preacher 's face with an intense gaze $ and await the first word from his lip $ with every faculty of his soul $ $	18	0	face	it was that the Unkown bent forward with parted lips and flashing eyes -- perusing the Preacher 's face with an intense gaze , and awaiting the first word from his lips , with every faculty of his soul . "	fic_1849_7192.txt-1706-18
you see her fine dress and pretty pale face $ but you do n't see her little shrunken foot $ dangle helplessly beneath the silken robe $	8	0	face	You saw her fine dress and pretty pale face , but you did n't see her little shrunken foot , dangling helplessly beneath the silken robe .	fic_1853_3465.txt-99-8
other $ $ silently say that the sight of a friendly face have more nearly unnerve us than have all the rough encounter of the past week $ and then we go down to give at least the brighten effect of our presence $	11	0	face	other , -- silently saying that the sight of a friendly face had more nearly unnerved us than had all the rough encounters of the past week ; and then we went down to give at least the brightening effect of our presence .	fic_1852_9832.txt-3371-11
a person accuse ought always to be bring face to face with his accuser $ and all trial should take place in the presence of indifferent bystander $	10	0	face	A person accused ought always to be brought face to face with his accuser , and all trials should take place in the presence of indifferent bystanders .	nf_1856_747626.txt-1392-10
the last ray of the sun stream through a break in the mountain and fall on her flushed feature $ her full blue eye glisten with a tear as she turn her face from me $ and her graceful figure shake with the conflict of emotion swell in her breast $	32	0	face	The last rays of the sun streamed through a break in the mountains and fell on her flushed features : her full blue eyes glistened with a tear as she turned her face from me , and her graceful figure shook with the conflict of emotions swelling in her breast .	mag_1834_564610.txt-140-32
his proud $ scornful air $ vanish like a snow-flake in the fire $ and forget all that have pass $ he be seize her hand to draw them away from her face $ when old moodie abruptly enter the room $ and call out $ $ colonel l'isle $ you be want in elvas $ $	32	0	face	His proud , scornful air , vanished like a snow-flake in the fire -- and forgetting all that had passed , he was seizing her hands to draw them away from her face , when old Moodie abruptly entered the room , and called out , " Colonel L'Isle , you are wanted in Elvas ? "	fic_1860_2807.txt-4950-32
you will see me ever beside you $ at nightfall $ in the quiet noonday $ ay $ even in your pulpit $ you will look down and see my face in the old familiar pew $ and memory will overmaster you $	30	0	face	You will see me ever beside you -- at nightfall , in the quiet noonday , ay , even in your pulpit , you will look down and see my face in the old familiar pew , and memory will overmaster you .	fic_1859_9216.txt-5974-30
she be amiable and good in all way $ the everlasting smile on her face do not belie her heart $	14	0	face	She was amiable and good in all ways ; the everlasting smile on her face did not belie her heart .	fic_1853_9040.txt-3170-14
have thoroughly defeat the american leave $ he be now free to turn his face upon the isolate continental $	14	0	face	Having thoroughly defeated the American left , he was now free to turn his face upon the isolated continentals .	fic_1835_7309.txt-3591-14
the doctor arrange his flow wig $ with a somewhat nervous movement $ and the lank face of the lawyer be lengthen out $ by an expression of apathetic wonder $ most ludicrous to behold $ $	16	0	face	The Doctor arranged his flowing wig , with a somewhat nervous movement , and the lank face of the lawyer was lengthened out , by an expression of apathetic wonder , most ludicrous to behold . "	fic_1848_7193.txt-930-16
/z/ $ swift over twilight 's lovely face $ those change hue each other chase $ tremble from snowy depth afar the dawning of her early star $ and glow the crescent 's subtle horn $ from the expire sunset born a gem upon her mantle wear $ and binding night to day $ where evening hang on day 's retreat $ where bound of light and darkness meet $ and each $ on heaven 's azure sheet $ in	7	0	face	/z/ " Swift over twilight 's lovely face , Those changing hues each other chase ; Trembles from snowy depths afar The dawning of her earliest star , And glows the crescent 's subtle horn , From the expiring sunset born A gem upon her mantle worn , And binding night to day , Where evening hangs on day 's retreat , Where bounds of light and darkness meet , And each , on heaven 's azure sheet , In	nf_1842_747950.txt-1382-7
with this advice he turn from the counsel and earnestly gaze in clifton 's face $ as if life and death await the reply $	14	0	face	With this advice he turned from the counsel and earnestly gazed in Clifton 's face , as if life and death awaited the reply .	fic_1839_7068.txt-947-14
that absorb smile seem to part and float across the face $ these color to change with a quick pulsation $ you fancy $ if release from the frame and scale $ it would soar up and away $ you feel uncomfortably $ as if the eye see you $	10	0	face	That absorbed smile seems to part and float across the face , these colors to change with a quick pulsation ; you fancy , if released from the frame and scales , it would soar up and away ; you feel uncomfortably , as if the eyes saw you .	fic_1860_9791.txt-2328-10
