sentence_lemma	sentence_token	target_index	original_word
d Polizeistraferechtssatz berühren sich darin mit d Polizeizwang und stehen im Gegensatz zu d bisher behandeln Rechtsinstitut d Befehl und d Erlaubnis $ welche nur d rechtlich Ordnung selbst bestimmen $ ohne noch d Mittel zu geben $ mit welche sie aufrechterhalten werden sollen $	Der Polizeistrafrechtssatz berührt sich darin mit dem Polizeizwang und steht im Gegensatz zu den bisher behandelten Rechtsinstituten des Befehls und der Erlaubnis , welche nur die rechtliche Ordnung selbst bestimmen , ohne noch das Mittel zu geben , mit welchem sie aufrechterhalten werden soll .	41	aufrechterhalten
nur in Streitigkeit um Freiheit und Grundeigentum werden d volksrechtlich Form d Ladung vor d echt Ding noch als Erfordernis aufrechterhalten $ im übrig sein d Mannitio d überlegen Konkurrenz d d Kläger minder gefährlich und minder beschwerlich Bannitio preisgeben $ die denn auch jene schließlich schlechthin verdrängen $	Nur in Streitigkeiten um Freiheit und Grundeigentum wurde die volksrechtliche Form der Ladung vor das echte Ding noch als Erfordernis aufrechterhalten ; im übrigen war die Mannitio der überlegenen Konkurrenz der dem Kläger minder gefährlichen und minder beschwerlichen Bannitio preisgegeben , die denn auch jene schliesslich schlechthin verdrängte .	20	aufrechterhalten
unsere Polizei $ d Polizei im Rechtsstaat $ haben eine solch allgemein Pflicht nur in ganz beschränkt Maß aufrechterhalten $ ihr Maßregel können nur diejenige treffen $ die verantwortlich sein für d Störung $ von die sie ausgehen $	Unsere Polizei , die Polizei im Rechtsstaate , hat eine solche allgemeine Pflicht nur in ganz beschränktem Masse aufrechterhalten ; ihre Massregeln können nur denjenigen treffen , der verantwortlich ist für die Störung , von dem sie ausgeht .	18	aufrechterhalten
noch stolz fordern Gneisenau für sein Preuße d gut und volkstümlich Heerwesen d Welt $ dazu d Freiheit gründlich wissenschaftlich Bildung und eine verständig $ d Nation zu eine lebendig Ganze vereinend Staatsverfassung $ $ d dreifach Primat d Waffe $ d Konstitution $ d Wissenschaft sein es allein $ die wir zwischen d mächtig Nachbar aufrechterhalten können $ $	Noch stolzer forderte Gneisenau für sein Preußen das beste und volksthümlichste Heerwesen der Welt , dazu die Freiheit gründlicher wissenschaftlicher Bildung und eine verständige , die Nation zu einem lebendigen Ganzen vereinende Staatsverfassung : „ der dreifache Primat der Waffen , der Constitution , der Wissenschaft ist es allein , der uns zwischen den mächtigeren Nachbarn aufrechterhalten kann . “	56	aufrechterhalten
d auch noch heute andauernd Existenz dieselbe historisch nachgeweisen Element sein nicht wegleugnen diese sein von manche trefflich Einrichtung d Polizei $ namentlich von d Gendarmerie $ nur im offen Treiben behindern $ aber nicht aufheben $ sondern nur versprengen $ sie haben sich als Parasit an d Bürgertum hängen $ und haben für alle die Schwäche ihr augenblicklich Bereitschaft zum alt offen Aufstand $ sodaß man sich nicht wundern dürfen $ wie rasch und wie nachhaltig d Räuberbande vor unsere Auge zusammentreten $ sobald irgendeine groß oder stürmisch Bewegung d mühsam und mit groß Opfer aufrechterhalten Gang d gewohnt Ordnung unterbrechen $	Die auch noch heute andauernde Existenz derselben historisch nachgewiesenen Elemente ist nicht wegzuleugnen; diese sind von manchen trefflichen Einrichtungen der Polizei , namentlich von der Gensdarmerie , nur im offenen Treiben behindert , aber nicht aufgehoben , sondern nur versprengt ; sie haben sich als Parasiten an das Bürgerthum gehängt , und haben für alle dessen Schwächen ihre augenblickliche Bereitschaft zum alten offenen Aufstand , sodaß man sich nicht wundern darf , wie rasch und wie nachhaltig die Räuberbanden vor unsern Augen zusammentreten , sobald irgendeine große oder stürmische Bewegung den mühsam und mit großen Opfern aufrechterhaltenen Gang der gewohnten Ordnung unterbricht .	96	aufrechterhalten
d Gericht erklären d letztere Bestimmung auch für massgebend gegenüber jen Fabrik $ $ denn d Verwaltungsrichter können keine polizeilich Anordnung aufrechterhalten $ welche d von er anzuwendend $ d. h. eben d zur Zeit d Spruch bestehend Recht verletzen $ $	Das Gericht erklärt die letztere Bestimmung auch für massgebend gegenüber jener Fabrik : „ denn der Verwaltungsrichter kann keine polizeiliche Anordnung aufrechterhalten , welche das von ihm anzuwendende , d. h. eben das zur Zeit des Spruches bestehende Recht verletzt . “	21	aufrechterhalten
schließlich danken sie Gott und ihr Volk für d loyal Geist d Nation und hoffen $ d Kammer werden sie helfen $ d Gerüst d Konstitution aufrechterhalten $ die auf Freiheit und Gleichheit basieren sein $	Schließlich dankt sie Gott und ihrem Volke für den loyalen Geist der Nation und hofft , die Kammern würden ihr helfen , das Gerüst der Konstitution aufrechtzuerhalten , das auf Freiheit und Gleichheit basirt sei .	26	aufrechterhalten
d drei Stadt haben sich einst $ als d groß Hansebund zerfallen $ verpflichten d alt Name und d alt Verbindung aufrechterhalten $ sie haben während d Befreiungskrieg durch gemeinsam rührig diplomatisch Arbeit ihr Wiederherstellung durchsetzen und halten auch im Frieden freundnachbarlich zusammen $	Die drei Städte hatten sich einst , als der große Hansebund zerfiel , verpflichtet den alten Namen und die alte Verbindung aufrechtzuerhalten , sie hatten während des Befreiungskrieges durch gemeinsame rührige diplomatische Arbeit ihre Wiederherstellung durchgesetzt und hielten auch im Frieden freundnachbarlich zusammen .	21	aufrechterhalten
d Zwang bestehen darin $ daß auf d berechtigt Weise erheben Forderung d Enteignete hin d Enteignungsbehörde nur eine auf d ganz gestellt Enteignungsantrag d Betreibende zusprechen dürfen $ d gestellt und aufrechterhalten Teilantrag aber von selbst als auf d Ganze erweitern ansehen haben $	Der Zwang besteht darin , daß auf die berechtigter Weise erhobene Forderung des Enteigneten hin die Enteignungsbehörde nur einen auf das Ganze gestellten Enteignungsantrag des Betreibenden zusprechen darf , den gestellten und aufrechterhaltenen Teilantrag aber von selbst als auf das Ganze erweitert anzusehen hat .	32	aufrechterhalten
auch d aus d Hirnbildung von Idiot oder Mikrocephalen entnehmen Beweis für eine affenähnlich Typus d Urmenschheit $ in die Betonung K. Vogt sich eine Zeitlang gefallen und die noch immer von Häckel und einige ander extrem Darwinist aufrechterhalten versuchen werden $ sein längst als nichtig dartuen werden $	Auch der aus der Hirnbildung von Jdioten oder Mikrocephalen entnommene Beweis für einen affenähnlichen Typus der Urmenschheit , in dessen Betonung K. Vogt sich eine Zeitlang gefiel und der noch immer von Häckel und einigen andren extremen Darwinisten aufrechtzuerhalten versucht wird , ist längst als nichtig dargethan worden .	38	aufrechterhalten
wenn es nicht gelingen d kriegerisch Kraft diese Volk noch einmal zu kühn Wagen zusammenraffen und d heilig Reiche durch Preußen Waffe eine neu Verfassung zu schaffen $ so lassen sich d gewaltsam Vereinigung d gesamt Staatsgewalt in eine Hand nicht mehr für d Dauer aufrechterhalten $	Wenn es nicht gelang die kriegerischen Kräfte dieses Volkes noch einmal zu kühnem Wagen zusammenzuraffen und dem heiligen Reiche durch Preußens Waffen eine neue Verfassung zu schaffen , so ließ sich die gewaltsame Vereinigung der gesammten Staatsgewalt in einer Hand nicht mehr für die Dauer aufrechterhalten .	45	aufrechterhalten
in diese Fall verlieren natürlich d Rücktrittsrecht $ wenn es auch an sich rechtlich noch bestehen und üben werden können $ für d Unternehmer alle Vorteil $ er werden sich die $ wenn d Sache einmal so weit sein $ möglichst nur bedienen nach Verständigung mit d zu enteignend $ damit sie d Entschädigungsanspruch nicht geltend machen oder aufrechterhalten $	In diesen Fällen verliert natürlich das Rücktrittsrecht , wenn es auch an sich rechtlich noch besteht und geübt werden kann , für den Unternehmer allen Vorteil ; er wird sich dessen , wenn die Sachen einmal so weit sind , möglichst nur bedienen nach Verständigung mit den zu Enteignenden , damit sie die Entschädigungsansprüche nicht geltend machen oder aufrechterhalten .	58	aufrechterhalten
d Versagung sein rechtsgültig $ wenn nach d Sinn d Rechtssatz d Verbot für diese Fall aufrechterhalten werden sollen oder d Aufrechterhaltung d Ermessen d Behörde überlassen sein $	Die Versagung ist rechtsgültig , wenn nach dem Sinne des Rechtssatzes das Verbot für diesen Fall aufrechterhalten werden soll oder die Aufrechterhaltung dem Ermessen der Behörde überlassen ist .	16	aufrechterhalten
d Fischerei auf offen See werden beiderseits durch Kreuzer beaufsichtigen $ welche d Ordnung aufrechterhalten und gegeben Fall sofortig Untersuchung und Verhaftung vornehmen haben $	Die Fischerei auf offener See wird beiderseits durch Kreuzer beaufsichtigt , welche die Ordnung aufrechtzuerhalten und gegebenen Falls sofortige Untersuchung und Verhaftung vorzunehmen haben .	14	aufrechterhalten
und doch reizen er im Grund eine Weib $ jede Weib nur so lange $ als es sich er entziehen $ als es seine Selbständigkeit mit stark Nachdruck aufrechterhalten $	Und doch reizte ihn im Grunde ein Weib ... jedes Weib nur so lange , als es sich ihm entzog , als es seine Selbstständigkeit mit starkem Nachdruck aufrechterhielt .	28	aufrechterhalten
Hecksger und Schmerling erklären $ sie werden vor alle Ruhe im Innere aufrechterhalten $	Heckscher und Schmerling erklären , sie würden vor Allem Ruhe im Innern aufrechterhalten .	12	aufrechterhalten
da mögen denn allenfalls d Mädchen in d Zwanziger zusehen $ wie sie sich mit eine Schock Junge $ die gerade in d gut Flegeljahr sein $ abfinden und unter d Bande Fleiß und Zucht aufrechterhalten $	Da mögen denn allenfalls die Mädchen in den Zwanzigern zusehen , wie sie sich mit einem Schock Jungen , die grade in den besten Flegeljahren sind , abfinden und unter der Bande Fleiss und Zucht aufrechterhalten .	35	aufrechterhalten
d Versagung sein aber auch nur soweit eine Eingriff $ als sie d Verbot aufrechterhalten $	Die Versagung ist aber auch nur soweit ein Eingriff , als sie das Verbot aufrechterhält .	14	aufrechterhalten
selbst wer sie zurückwünschen $ sollen doch für ehrlich erkennen $ dass sie ablassen $ Anspruch zum Schein aufrechterhalten $ die sie in Wahrheit schon längst nicht mehr durchsetzen $	Selbst wer sie zurückwünscht , sollte doch für ehrlicher erkennen , dass sie abliesse , Ansprüche zum Scheine aufrechtzuerhalten , die sie in Wahrheit schon längst nicht mehr durchsetzt .	18	aufrechterhalten
unter d gut Ordnung d Gemeinwesen $ die aufrechterhalten werden sollen $ verstehen wir also eine allgemein Zustand d Gesellschaft $ bei welchem d in ihr enthalten Kraft durch Schädlichkeit $ die sie bereiten werden $ möglichst wenig beeinträchtigen werden $	Unter der guten Ordnung des Gemeinwesens , die aufrechterhalten werden soll , verstehen wir also einen allgemeinen Zustand der Gesellschaft , bei welchem die in ihr enthaltenen Kräfte durch Schädlichkeiten , die ihnen bereitet werden , möglichst wenig beeinträchtigt werden .	8	aufrechterhalten
diese Handeln werden bestehen in eine tatsächlich Ändern d von d gezwingen geschaffen oder aufrechterhalten Zustand gegen seine Willen $ in eine Verfügen über seine Sache $ seine Unternehmung $ Wegnahme $ Zerstörung und Veränderung d Sache $ Schließe d Gewerbebetrieb durch Versperrung d Türe für d Kunde und Abweisung dieselbe $ durch Verhinderung und Wegschicken d Arbeiter $ Wegnahme und Unbenutzbarmachen d Gerätschaft und Maschine $	Dieses Handeln wird bestehen in einem thatsächlichen Ändern der von dem Gezwungenen geschaffenen oder aufrechterhaltenen Zustände gegen seinen Willen , in einem Verfügen über seine Sachen , seine Unternehmungen : Wegnahme , Zerstörung und Veränderung der Sachen , Schliessen des Gewerbebetriebes durch Versperrung der Thüre für die Kunden und Abweisung derselben , durch Verhinderung und Wegschicken der Arbeiter , Wegnahme und Unbenutzbarmachen der Gerätschaften und Maschinen .	14	aufrechterhalten
diese Auffaßung $ welche von d im Begriff d Staat vollziehen Abstraktion ausgehen $ finden sich in Übereinstimmung mit d aus besinnen Empirie $ wie sie er eigen sein $ geschöpft Begriffsbestimmung Mols $ $ d Staat sein eine dauernd einheitlich Organismus diejenige Einrichtung $ welche $ geleiten durch eine Gesamtwillen $ sowie aufrechterhalten und durchführen durch eine Gesamtkraft $ d Aufgabe haben $ d jeweilig erlaubt Lebenszwecke eine bestimmt und räumlich abgeschließen Volk $ und zwar vom Einzelne bis zur Gesellschaft $ zu fördern $ soweit von d Betreffende nicht dieselbe mit eigen Kraft befriedigen werden können und sie Gegenstand eine gemeinsam Bedürfnis sein $ $	Diese Auffassung , welche von der im Begriff des Staats vollzogenen Abstraktion ausgeht , findet sich in Uebereinstimmung mit der aus besonnener Empirie , wie sie ihm eigen war , geschöpften Begriffsbestimmung Mohls : „ Der Staat ist ein dauernder einheitlicher Organismus derjenigen Einrichtungen , welche , geleitet durch einen Gesammtwillen , sowie aufrechterhalten und durchgeführt durch eine Gesammtkraft , die Aufgabe haben , die jeweiligen erlaubten Lebenszwecke eines bestimmten und räumlich abgeschlossenen Volkes , und zwar vom Einzelnen bis zur Gesellschaft , zu fördern , soweit von den Betreffenden nicht dieselben mit eigenen Kräften befriedigt werden können und sie Gegenstand eines gemeinsamen Bedürfnisses sind . “	53	aufrechterhalten
unterwerfen sich d von d Verfügung Betroffene nicht freiwillig $ was er im allgemein unbenommen sein $ so müssen d hoch Verwaltungsbehörde $ wenn sie d Nachweis d mangelnd Rechtsgrund erbringen sein $ d Verfügung aufheben oder abändern $ unzweckmäßig Verfügung können d hoch Behörde aufrechterhalten $ wenn sie d Aufhebung mit groß Nachteil verbinden zu sein scheinen $ wie d Bestätigung $	Unterwirft sich der von der Verfügung Betroffene nicht freiwillig , was ihm im Allgemeinen unbenommen ist , so muß die höhere Verwaltungsbehörde , wenn ihr der Nachweis des mangelnden Rechtsgrundes erbracht ist , die Verfügung aufheben oder abändern ; unzweckmäßige Verfügungen kann die höhere Behörde aufrechterhalten , wenn ihr die Aufhebung mit größeren Nachtheilen verbunden zu sein scheint , wie die Bestätigung .	45	aufrechterhalten
d Grundsatz d Unanfechtbarkeit werden nach alt Rechte selbst dann aufrechterhalten $ wenn beide Prozeßpartei Königsurkunde vorlegen $ die sich gegenseitig widersprechen $	Der Grundsatz der Unanfechtbarkeit wurde nach älterem Rechte selbst dann aufrechterhalten , wenn beide Prozessparteien Königsurkunden vorlegten , die sich gegenseitig widersprachen .	10	aufrechterhalten
man bezeichnen sie daher als d plastisch Nährmittel $ als Blutbildner $ Fleischbildner $ wenngleich sich auch diese Bezeichnung $ streng nehmen $ nicht mehr aufrechterhalten lassen $ da Wasser $ Fett $ Aschenbestandteil zur Bildung d Organ ebenso wenig zu entbehren sein $ als d Eiweißstoff $	Man bezeichnet sie daher als die plastischen Nährmittel , als Blutbildner , Fleischbildner , wenngleich sich auch diese Bezeichnung , strenge genommen , nicht mehr aufrechterhalten läßt , da Wasser , Fett , Aschenbestandtheile zur Bildung der Organe ebenso wenig zu entbehren sind , als die Eiweißstoffe .	25	aufrechterhalten
es sein daher keine Wunder $ wenn d mit alle Mittel betreiben und $ wenn verüben $ mit alle Mittel aufrechterhalten Ehrendiebstahl und ander verwandt sauber Stückchen in d Gelehrtenklasse mehr grassieren $ als in d ungelehrt d gemein Diebstahl und d sonstig Gaunerstreiche $	Es ist daher kein Wunder , wenn der mit allen Mitteln betriebene und , wenn verübt , mit allen Mitteln aufrechterhaltene Ehrendiebstahl und andere verwandte saubere Stückchen in der Gelehrtenclasse mehr grassiren , als in der ungelehrten der gemeine Diebstahl und die sonstigen Gaunerstreiche .	20	aufrechterhalten
Nikolaus finden es entsetzlich $ daß d König d Barrikade in d hoch Rat Europa eintreten sollen $ sein Diebitsch machen in Berlin d naiv Vorschlag $ Frankreich dürfen nur zulassen werden $ wenn es sich verpflichten $ d Verhältnis Belgien $ wie sie vor d Revolution bestehen $ aufrechterhalten $ worauf Friedrich Wilhelm Kurzab erwidern $ $ diese werden niemals erreichen werden können $ $	Nikolaus fand es entsetzlich , daß der König der Barrikaden in den hohen Rath Europas eintreten solle ; sein Diebitsch machte in Berlin den naiven Vorschlag , Frankreich dürfe nur zugelassen werden , wenn es sich verpflichte , die Verhältnisse Belgiens , wie sie vor der Revolution bestanden , aufrechtzuerhalten — worauf Friedrich Wilhelm kurzab erwiderte : „ dies wird niemals erreicht werden können . “	49	aufrechterhalten
insofern aber in Ungarn $ Siebenbürgen $ Kroatien und Slavonien $ samt d kroatisch Küstenland und Fiume $ für d eben angeführt Zweig d Gesetzgebung eigen $ von jen für d übrig Kronland abweichend gesetzlich Norm und Einrichtung bestehen $ werden für diese Teil d Gesetzgebung d Wirksamkeit d Landtageder zuerst genennt Kronland aufrechterhalten $	Insoferne aber in Ungarn , Siebenbürgen , Croatien und Slavonien , sammt dem croatischen Küstenlande und Fiume , für die eben angeführten Zweige der Gesetzgebung eigene , von jener für die übrigen Kronländer abweichende gesetzliche Normen und Einrichtungen bestehen , wird für diesen Theil der Gesetzgebung die Wirksamkeit der Landtageder zuerst genannten Kronländer aufrechterhalten .	53	aufrechterhalten
richtig ausdrücken müssen es heissen $ d Befehl gelten schlechthin als rechtsverbindlich und müssen als solch obrigkeitlich durchführen und aufrechterhalten werden $ soweit nicht Zuständigkeit zur Nachprüfung seine Gültigkeit begründen sein $	Richtig ausgedrückt muss es heissen : der Befehl gilt schlechthin als rechtsverbindlich und muss als solcher obrigkeitlich durchgeführt und aufrechterhalten werden , soweit nicht Zuständigkeiten zur Nachprüfung seiner Gültigkeit begründet sind .	19	aufrechterhalten
